x,y,z,blade_engaged
-0.011686,-0.028586,0.027207,1
-0.011567,-0.028614,0.027111,1
-0.011120,-0.028797,0.027123,1
-0.010927,-0.028836,0.026967,1
-0.010641,-0.028941,0.026951,1
-0.010315,-0.029067,0.026974,1
-0.010065,-0.029174,0.027066,1
-0.009804,-0.029255,0.027035,1
-0.009498,-0.029389,0.027191,1
-0.009072,-0.029484,0.027022,1
-0.009067,-0.029497,0.027069,1
-0.008672,-0.029589,0.026937,1
-0.008241,-0.029721,0.026963,1
-0.008077,-0.029795,0.027080,1
-0.007623,-0.029898,0.027076,1
-0.007382,-0.029943,0.027033,1
-0.007136,-0.030019,0.027140,1
-0.006738,-0.030046,0.026975,1
-0.006499,-0.030074,0.026953,1
-0.006180,-0.030155,0.027083,1
-0.005824,-0.030177,0.027041,1
-0.005556,-0.030200,0.027036,1
-0.005194,-0.030226,0.027006,1
-0.004867,-0.030239,0.026965,1
-0.004707,-0.030298,0.027124,1
-0.004234,-0.030268,0.026890,1
-0.004016,-0.030321,0.027003,1
-0.003677,-0.030375,0.027079,1
-0.003427,-0.030388,0.027041,1
-0.003089,-0.030428,0.027062,1
-0.002813,-0.030433,0.026987,1
-0.002462,-0.030477,0.027007,1
-0.002396,-0.030444,0.026894,1
-0.001906,-0.030528,0.026973,1
-0.001633,-0.030586,0.027050,1
-0.001418,-0.030599,0.027023,1
-0.000848,-0.030583,0.026818,1
-0.000678,-0.030647,0.026956,1
-0.000518,-0.030629,0.026861,1
0.000041,-0.030718,0.027023,1
0.000093,-0.030735,0.027076,1
0.000647,-0.030696,0.026898,1
0.000745,-0.030736,0.027044,1
0.001321,-0.030694,0.026924,1
0.001378,-0.030717,0.027041,1
0.001912,-0.030659,0.026934,1
0.001996,-0.030677,0.027076,1
0.002424,-0.030618,0.027032,1
0.002811,-0.030521,0.026890,1
0.003041,-0.030502,0.027039,1
0.003335,-0.030430,0.027018,1
0.003630,-0.030358,0.026997,1
0.004007,-0.030273,0.027052,1
0.004157,-0.030229,0.027103,1
0.004515,-0.030093,0.026899,1
0.004882,-0.029985,0.027077,1
0.005171,-0.029875,0.027016,1
0.005442,-0.029758,0.026910,1
0.005705,-0.029655,0.026991,1
0.005967,-0.029552,0.027071,1
0.006201,-0.029440,0.026929,1
0.006675,-0.029227,0.026799,1
0.006865,-0.029158,0.026939,1
0.007055,-0.029090,0.027078,1
0.007129,-0.029051,0.027028,1
0.007736,-0.028786,0.026926,1
0.007897,-0.028740,0.027055,1
0.008266,-0.028591,0.026971,1
0.008471,-0.028519,0.026940,1
0.008733,-0.028446,0.027018,1
0.009012,-0.028344,0.026966,1
0.009313,-0.028231,0.026880,1
0.009582,-0.028165,0.026949,1
0.009813,-0.028087,0.026932,1
0.010207,-0.027977,0.026979,1
0.010383,-0.027881,0.026856,1
0.010531,-0.027852,0.026933,1
0.011043,-0.027659,0.026915,1
0.011204,-0.027593,0.026902,1
0.011551,-0.027487,0.026998,1
0.011946,-0.027340,0.027020,1
0.012078,-0.027254,0.026915,1
0.012276,-0.027134,0.026797,1
0.012687,-0.026981,0.026881,1
0.013022,-0.026840,0.026981,1
0.013189,-0.026740,0.026963,1
0.013428,-0.026631,0.027058,1
0.013770,-0.026372,0.026952,1
0.013996,-0.026204,0.026909,1
0.014077,-0.026197,0.027026,1
0.014367,-0.025940,0.026888,1
0.014684,-0.025727,0.026945,1
0.015037,-0.025506,0.027066,1
0.015144,-0.025363,0.026930,1
0.015374,-0.025112,0.026786,1
0.015642,-0.024910,0.026860,1
0.015823,-0.024797,0.026987,1
0.016022,-0.024573,0.026915,1
0.016358,-0.024338,0.027107,1
0.016502,-0.024073,0.026858,1
0.016660,-0.023978,0.026994,1
0.016861,-0.023712,0.026877,1
0.017027,-0.023589,0.026986,1
0.017279,-0.023271,0.026879,1
0.017423,-0.023142,0.026931,1
0.017685,-0.022852,0.026917,1
0.017887,-0.022644,0.026936,1
0.018083,-0.022458,0.026991,1
0.018284,-0.022214,0.026944,1
0.018448,-0.022014,0.026862,1
0.018680,-0.021787,0.026844,1
0.018923,-0.021604,0.026957,1
0.019043,-0.021518,0.027028,1
0.019360,-0.021183,0.026915,1
0.019406,-0.021177,0.027007,1
0.019733,-0.020861,0.026939,1
0.020090,-0.020567,0.026951,1
0.020195,-0.020426,0.026823,1
0.020388,-0.020314,0.026940,1
0.020579,-0.020119,0.026834,1
0.020722,-0.020018,0.026868,1
0.021074,-0.019741,0.026888,1
0.021210,-0.019651,0.026941,1
0.021606,-0.019314,0.026886,1
0.021765,-0.019201,0.026930,1
0.022015,-0.019021,0.027003,1
0.022216,-0.018839,0.026965,1
0.022444,-0.018627,0.026909,1
0.022631,-0.018518,0.027041,1
0.022832,-0.018290,0.026900,1
0.023038,-0.018139,0.026975,1
0.023398,-0.017770,0.026850,1
0.023559,-0.017649,0.026918,1
0.023607,-0.017549,0.026784,1
0.024069,-0.017255,0.027091,1
0.024220,-0.017034,0.026907,1
0.024579,-0.016709,0.026922,1
0.024574,-0.016699,0.026890,1
0.024861,-0.016427,0.026902,1
0.025162,-0.016104,0.026864,1
0.025322,-0.015969,0.026924,1
0.025518,-0.015736,0.026881,1
0.025653,-0.015662,0.027022,1
0.025984,-0.015261,0.026970,1
0.026119,-0.015062,0.026900,1
0.026322,-0.014810,0.026913,1
0.026426,-0.014589,0.026800,1
0.026626,-0.014283,0.026765,1
0.026875,-0.013983,0.026841,1
0.026984,-0.013795,0.026798,1
0.027176,-0.013572,0.026880,1
0.027280,-0.013479,0.026969,1
0.027524,-0.013063,0.026885,1
0.027682,-0.012789,0.026842,1
0.027859,-0.012560,0.026899,1
0.027996,-0.012267,0.026805,1
0.028256,-0.011906,0.026912,1
0.028372,-0.011630,0.026820,1
0.028460,-0.011589,0.026941,1
0.028693,-0.011123,0.026834,1
0.028874,-0.010781,0.026807,1
0.028932,-0.010757,0.026911,1
0.029048,-0.010461,0.026828,1
0.029204,-0.010224,0.026914,1
0.029389,-0.009825,0.026868,1
0.029577,-0.009415,0.026903,1
0.029617,-0.009205,0.026773,1
0.029745,-0.008971,0.026878,1
0.029877,-0.008654,0.026897,1
0.029998,-0.008387,0.026948,1
0.030103,-0.008101,0.026934,1
0.030210,-0.007806,0.026943,1
0.030293,-0.007500,0.026857,1
0.030400,-0.007201,0.026869,1
0.030500,-0.006925,0.026907,1
0.030562,-0.006739,0.026920,1
0.030694,-0.006232,0.026819,1
0.030780,-0.005989,0.026862,1
0.030855,-0.005727,0.026859,1
0.030933,-0.005371,0.026738,1
0.031072,-0.004957,0.026852,1
0.031162,-0.004735,0.026993,1
0.031212,-0.004462,0.026889,1
0.031238,-0.004250,0.026753,1
0.031367,-0.003879,0.026919,1
0.031419,-0.003572,0.026809,1
0.031470,-0.003222,0.026664,1
0.031568,-0.002870,0.026801,1
0.031649,-0.002509,0.026859,1
0.031667,-0.002258,0.026700,1
0.031742,-0.001969,0.026852,1
0.031791,-0.001684,0.026867,1
0.031850,-0.001385,0.026935,1
0.031884,-0.001029,0.026827,1
0.031945,-0.000532,0.026783,1
0.031955,-0.000524,0.026833,1
0.032013,-0.000059,0.026839,1
0.032035,0.000340,0.026701,1
0.032079,0.000518,0.026857,1
0.032113,0.000915,0.026815,1
0.032163,0.001263,0.026949,1
0.032163,0.001539,0.026818,1
0.032181,0.001946,0.026779,1
0.032209,0.002273,0.026883,1
0.032209,0.002609,0.026794,1
0.032210,0.002861,0.026760,1
0.032232,0.003324,0.026842,1
0.032217,0.003349,0.026757,1
0.032225,0.003873,0.026796,1
0.032201,0.004071,0.026709,1
0.032162,0.004586,0.026616,1
0.032213,0.004883,0.026950,1
0.032175,0.005124,0.026859,1
0.032130,0.005429,0.026782,1
0.032114,0.005697,0.026837,1
0.032048,0.006147,0.026780,1
0.031980,0.006431,0.026650,1
0.031962,0.006709,0.026759,1
0.031915,0.007040,0.026802,1
0.031877,0.007347,0.026875,1
0.031804,0.007696,0.026767,1
0.031747,0.008011,0.026750,1
0.031665,0.008411,0.026685,1
0.031619,0.008755,0.026790,1
0.031577,0.009022,0.026842,1
0.031520,0.009251,0.026691,1
0.031450,0.009717,0.026823,1
0.031406,0.009895,0.026659,1
0.031328,0.010415,0.026911,1
0.031277,0.010644,0.026758,1
0.031217,0.010955,0.026683,1
0.031156,0.011279,0.026638,1
0.031092,0.011611,0.026602,1
0.031027,0.011946,0.026723,1
0.030907,0.012509,0.026671,1
0.030903,0.012522,0.026738,1
0.030791,0.012990,0.026865,1
0.030730,0.013263,0.026707,1
0.030623,0.013670,0.026686,1
0.030542,0.013940,0.026785,1
0.030458,0.014229,0.026768,1
0.030370,0.014531,0.026729,1
0.030239,0.014908,0.026867,1
0.030135,0.015232,0.026841,1
0.030055,0.015522,0.026692,1
0.029921,0.015879,0.026737,1
0.029817,0.016190,0.026667,1
0.029690,0.016503,0.026717,1
0.029561,0.016831,0.026689,1
0.029469,0.017092,0.026554,1
0.029330,0.017364,0.026715,1
0.029146,0.017769,0.026670,1
0.029046,0.018000,0.026606,1
0.028839,0.018370,0.026715,1
0.028652,0.018724,0.026668,1
0.028494,0.019035,0.026517,1
0.028327,0.019280,0.026612,1
0.028140,0.019545,0.026689,1
0.027941,0.019832,0.026681,1
0.027760,0.020097,0.026597,1
0.027518,0.020382,0.026644,1
0.027256,0.020673,0.026677,1
0.026998,0.020954,0.026575,1
0.026757,0.021154,0.026699,1
0.026544,0.021341,0.026655,1
0.026252,0.021579,0.026648,1
0.026050,0.021728,0.026640,1
0.025611,0.022000,0.026741,1
0.025386,0.022161,0.026670,1
0.025113,0.022321,0.026718,1
0.024757,0.022560,0.026624,1
0.024555,0.022677,0.026660,1
0.024232,0.022893,0.026623,1
0.023886,0.023097,0.026659,1
0.023677,0.023213,0.026733,1
0.023330,0.023478,0.026654,1
0.023097,0.023691,0.026539,1
0.022816,0.023862,0.026656,1
0.022568,0.024056,0.026657,1
0.022374,0.024191,0.026706,1
0.022028,0.024487,0.026676,1
0.021805,0.024710,0.026581,1
0.021558,0.024897,0.026643,1
0.021319,0.025119,0.026615,1
0.021071,0.025344,0.026602,1
0.020823,0.025560,0.026611,1
0.020571,0.025759,0.026671,1
0.020228,0.026033,0.026737,1
0.019895,0.026363,0.026596,1
0.019871,0.026360,0.026665,1
0.019496,0.026669,0.026610,1
0.019222,0.026846,0.026694,1
0.019161,0.026935,0.026547,1
0.018633,0.027268,0.026628,1
0.018486,0.027320,0.026770,1
0.018094,0.027595,0.026617,1
0.018057,0.027592,0.026709,1
0.017712,0.027797,0.026627,1
0.017407,0.027940,0.026661,1
0.016894,0.028180,0.026614,1
0.016615,0.028315,0.026506,1
0.016351,0.028385,0.026645,1
0.016054,0.028475,0.026709,1
0.015809,0.028567,0.026693,1
0.015446,0.028709,0.026599,1
0.015021,0.028851,0.026576,1
0.014877,0.028857,0.026734,1
0.014382,0.029020,0.026684,1
0.014084,0.029129,0.026590,1
0.013810,0.029192,0.026645,1
0.013434,0.029315,0.026576,1
0.013318,0.029312,0.026725,1
0.012884,0.029462,0.026619,1
0.012633,0.029528,0.026647,1
0.012288,0.029626,0.026634,1
0.012080,0.029681,0.026650,1
0.011696,0.029765,0.026722,1
0.011213,0.029906,0.026667,1
0.011085,0.029939,0.026672,1
0.010692,0.030043,0.026654,1
0.010386,0.030130,0.026607,1
0.010235,0.030128,0.026760,1
0.009947,0.030230,0.026627,1
0.009412,0.030391,0.026470,1
0.009165,0.030414,0.026610,1
0.008959,0.030427,0.026757,1
0.008589,0.030568,0.026511,1
0.008225,0.030630,0.026611,1
0.007937,0.030711,0.026554,1
0.007644,0.030765,0.026624,1
0.007334,0.030832,0.026643,1
0.007028,0.030906,0.026627,1
0.006780,0.030953,0.026676,1
0.006431,0.031050,0.026525,1
0.006087,0.031098,0.026608,1
0.005874,0.031107,0.026753,1
0.005352,0.031229,0.026481,1
0.005168,0.031227,0.026634,1
0.004824,0.031251,0.026680,1
0.004494,0.031295,0.026590,1
0.004267,0.031317,0.026539,1
0.003873,0.031323,0.026661,1
0.003559,0.031332,0.026675,1
0.003213,0.031351,0.026576,1
0.002901,0.031346,0.026619,1
0.002692,0.031365,0.026473,1
0.002366,0.031349,0.026587,1
0.002010,0.031328,0.026627,1
0.001688,0.031321,0.026582,1
0.001269,0.031300,0.026549,1
0.001073,0.031283,0.026564,1
0.000629,0.031240,0.026561,1
0.000570,0.031216,0.026682,1
-0.000051,0.031176,0.026525,1
-0.000158,0.031161,0.026542,1
-0.000533,0.031097,0.026604,1
-0.000988,0.031038,0.026554,1
-0.001161,0.031002,0.026598,1
-0.001278,0.031011,0.026452,1
-0.001834,0.030873,0.026660,1
-0.002125,0.030834,0.026594,1
-0.002415,0.030792,0.026534,1
-0.002654,0.030728,0.026632,1
-0.003109,0.030629,0.026649,1
-0.003284,0.030597,0.026615,1
-0.003603,0.030553,0.026450,1
-0.003977,0.030442,0.026543,1
-0.004116,0.030373,0.026693,1
-0.004487,0.030290,0.026580,1
-0.004852,0.030216,0.026384,1
-0.005192,0.030063,0.026570,1
-0.005433,0.030001,0.026470,1
-0.005589,0.029914,0.026617,1
-0.006009,0.029755,0.026640,1
-0.006214,0.029663,0.026712,1
-0.006679,0.029545,0.026470,1
-0.006821,0.029463,0.026594,1
-0.007104,0.029372,0.026532,1
-0.007359,0.029297,0.026448,1
-0.007725,0.029143,0.026527,1
-0.007920,0.029041,0.026656,1
-0.008219,0.028942,0.026600,1
-0.008466,0.028855,0.026549,1
-0.008819,0.028682,0.026687,1
-0.009085,0.028588,0.026625,1
-0.009355,0.028486,0.026575,1
-0.009662,0.028361,0.026557,1
-0.009909,0.028265,0.026498,1
-0.010250,0.028108,0.026523,1
-0.010433,0.027976,0.026746,1
-0.010738,0.027868,0.026578,1
-0.011003,0.027737,0.026582,1
-0.011303,0.027554,0.026724,1
-0.011542,0.027454,0.026629,1
-0.011750,0.027336,0.026673,1
-0.012162,0.027143,0.026546,1
-0.012413,0.026982,0.026647,1
-0.012511,0.026956,0.026512,1
-0.012790,0.026790,0.026581,1
-0.013143,0.026595,0.026560,1
-0.013395,0.026434,0.026631,1
-0.013557,0.026369,0.026491,1
-0.013844,0.026171,0.026622,1
-0.014033,0.026060,0.026610,1
-0.014320,0.025913,0.026482,1
-0.014566,0.025706,0.026782,1
-0.015026,0.025473,0.026564,1
-0.015028,0.025475,0.026551,1
-0.015257,0.025382,0.026317,1
-0.015623,0.025066,0.026813,1
-0.015927,0.024944,0.026524,1
-0.016157,0.024838,0.026388,1
-0.016317,0.024710,0.026568,1
-0.016621,0.024536,0.026546,1
-0.016823,0.024421,0.026543,1
-0.017127,0.024251,0.026536,1
-0.017413,0.024080,0.026568,1
-0.017568,0.024013,0.026424,1
-0.017795,0.023857,0.026545,1
-0.018161,0.023654,0.026506,1
-0.018526,0.023426,0.026538,1
-0.018538,0.023427,0.026484,1
-0.019006,0.023084,0.026704,1
-0.019267,0.022968,0.026372,1
-0.019352,0.022890,0.026516,1
-0.019563,0.022778,0.026293,1
-0.020023,0.022459,0.026277,1
-0.020193,0.022306,0.026505,1
-0.020417,0.022157,0.026388,1
-0.020706,0.021937,0.026418,1
-0.020849,0.021808,0.026558,1
-0.021165,0.021551,0.026572,1
-0.021394,0.021377,0.026465,1
-0.021538,0.021262,0.026309,1
-0.021766,0.021035,0.026479,1
-0.022048,0.020787,0.026464,1
-0.022239,0.020621,0.026480,1
-0.022653,0.020264,0.026324,1
-0.022716,0.020196,0.026460,1
-0.022928,0.020008,0.026452,1
-0.023137,0.019817,0.026422,1
-0.023330,0.019648,0.026479,1
-0.023671,0.019329,0.026425,1
-0.023945,0.019084,0.026259,1
-0.024134,0.018868,0.026533,1
-0.024241,0.018766,0.026474,1
-0.024575,0.018411,0.026409,1
-0.024671,0.018307,0.026360,1
-0.024892,0.017998,0.026664,1
-0.025158,0.017686,0.026431,1
-0.025329,0.017440,0.026479,1
-0.025527,0.017125,0.026620,1
-0.025733,0.016831,0.026502,1
-0.025841,0.016697,0.026358,1
-0.025973,0.016474,0.026388,1
-0.026105,0.016226,0.026438,1
-0.026228,0.015957,0.026581,1
-0.026439,0.015590,0.026536,1
-0.026546,0.015431,0.026432,1
-0.026766,0.015050,0.026335,1
-0.026874,0.014776,0.026514,1
-0.026999,0.014583,0.026388,1
-0.027127,0.014310,0.026452,1
-0.027378,0.013812,0.026537,1
-0.027408,0.013788,0.026441,1
-0.027574,0.013440,0.026576,1
-0.027712,0.013221,0.026444,1
-0.027840,0.012980,0.026439,1
-0.028014,0.012709,0.026267,1
-0.028149,0.012393,0.026473,1
-0.028329,0.012074,0.026398,1
-0.028336,0.012032,0.026498,1
-0.028580,0.011582,0.026512,1
-0.028773,0.011258,0.026392,1
-0.028860,0.011089,0.026419,1
-0.029062,0.010768,0.026254,1
-0.029167,0.010525,0.026449,1
-0.029306,0.010318,0.026328,1
-0.029432,0.010075,0.026393,1
-0.029632,0.009739,0.026377,1
-0.029730,0.009566,0.026390,1
-0.029932,0.009252,0.026262,1
-0.030099,0.008892,0.026412,1
-0.030274,0.008550,0.026483,1
-0.030342,0.008475,0.026338,1
-0.030587,0.007997,0.026378,1
-0.030755,0.007617,0.026436,1
-0.030763,0.007616,0.026400,1
-0.030976,0.007170,0.026417,1
-0.031156,0.006770,0.026378,1
-0.031234,0.006566,0.026395,1
-0.031352,0.006323,0.026247,1
-0.031488,0.005868,0.026396,1
-0.031556,0.005585,0.026545,1
-0.031626,0.005404,0.026443,1
-0.031789,0.004798,0.026413,1
-0.031799,0.004790,0.026356,1
-0.031909,0.004370,0.026235,1
-0.031954,0.003975,0.026395,1
-0.032029,0.003648,0.026206,1
-0.032061,0.003361,0.026297,1
-0.032092,0.003075,0.026387,1
-0.032134,0.002774,0.026253,1
-0.032172,0.002358,0.026328,1
-0.032214,0.001997,0.026179,1
-0.032224,0.001771,0.026321,1
-0.032244,0.001460,0.026385,1
-0.032275,0.001083,0.026294,1
-0.032291,0.000810,0.026297,1
-0.032312,0.000489,0.026299,1
-0.032327,0.000259,0.026309,1
-0.032356,-0.000254,0.026441,1
-0.032375,-0.000464,0.026289,1
-0.032394,-0.000759,0.026347,1
-0.032411,-0.001032,0.026459,1
-0.032431,-0.001272,0.026251,1
-0.032475,-0.001731,0.026225,1
-0.032510,-0.002123,0.026201,1
-0.032521,-0.002347,0.026349,1
-0.032568,-0.002733,0.026165,1
-0.032557,-0.002984,0.026314,1
-0.032571,-0.003343,0.026240,1
-0.032570,-0.003745,0.026297,1
-0.032569,-0.004060,0.026281,1
-0.032558,-0.004409,0.026354,1
-0.032556,-0.004709,0.026262,1
-0.032535,-0.005136,0.026299,1
-0.032519,-0.005353,0.026340,1
-0.032492,-0.005745,0.026306,1
-0.032463,-0.006060,0.026274,1
-0.032423,-0.006382,0.026346,1
-0.032379,-0.006698,0.026398,1
-0.032336,-0.007050,0.026250,1
-0.032283,-0.007397,0.026291,1
-0.032245,-0.007674,0.026174,1
-0.032187,-0.008051,0.026219,1
-0.032155,-0.008230,0.026381,1
-0.032091,-0.008629,0.026221,1
-0.031994,-0.009164,0.026259,1
-0.031990,-0.009184,0.026181,1
-0.031884,-0.009700,0.026200,1
-0.031803,-0.010065,0.026320,1
-0.031743,-0.010312,0.026180,1
-0.031650,-0.010695,0.026194,1
-0.031533,-0.011114,0.026320,1
-0.031489,-0.011254,0.026156,1
-0.031434,-0.011447,0.026212,1
-0.031255,-0.012025,0.026259,1
-0.031198,-0.012187,0.026219,1
-0.031074,-0.012547,0.026291,1
-0.030896,-0.013000,0.026085,1
-0.030809,-0.013243,0.026229,1
-0.030712,-0.013475,0.026086,1
-0.030587,-0.013792,0.026188,1
-0.030411,-0.014225,0.026405,1
-0.030366,-0.014327,0.026356,1
-0.030148,-0.014802,0.026181,1
-0.029974,-0.015186,0.026239,1
-0.029886,-0.015354,0.026131,1
-0.029719,-0.015675,0.026195,1
-0.029581,-0.015912,0.026140,1
-0.029305,-0.016367,0.026251,1
-0.029128,-0.016648,0.026163,1
-0.029125,-0.016656,0.026214,1
-0.028824,-0.017143,0.026233,1
-0.028685,-0.017362,0.026095,1
-0.028477,-0.017689,0.026165,1
-0.028355,-0.017875,0.026110,1
-0.028149,-0.018192,0.026373,1
-0.027905,-0.018549,0.026173,1
-0.027747,-0.018773,0.026196,1
-0.027614,-0.018966,0.026147,1
-0.027329,-0.019358,0.026241,1
-0.027225,-0.019499,0.026256,1
-0.026980,-0.019830,0.026159,1
-0.026727,-0.020148,0.026175,1
-0.026433,-0.020494,0.026237,1
-0.026385,-0.020555,0.026096,1
-0.026075,-0.020895,0.026169,1
-0.025857,-0.021135,0.026157,1
-0.025602,-0.021389,0.026397,1
-0.025344,-0.021672,0.026118,1
-0.025112,-0.021885,0.026277,1
-0.024903,-0.022086,0.026160,1
-0.024693,-0.022262,0.026289,1
-0.024489,-0.022443,0.026175,1
-0.024135,-0.022732,0.026151,1
-0.023929,-0.022891,0.026131,1
-0.023574,-0.023147,0.026159,1
-0.023270,-0.023360,0.026106,1
-0.022965,-0.023558,0.026044,1
-0.022790,-0.023665,0.026157,1
-0.022482,-0.023854,0.026242,1
-0.022227,-0.024007,0.026219,1
-0.021906,-0.024180,0.026154,1
-0.021646,-0.024335,0.026377,1
-0.021343,-0.024478,0.026172,1
-0.021074,-0.024608,0.026139,1
-0.020757,-0.024774,0.026176,1
-0.020422,-0.024936,0.026191,1
-0.020137,-0.025052,0.026085,1
-0.019808,-0.025210,0.026197,1
-0.019572,-0.025312,0.026222,1
-0.019224,-0.025449,0.026170,1
-0.018780,-0.025620,0.026036,1
-0.018653,-0.025692,0.026196,1
-0.018235,-0.025853,0.026139,1
-0.018027,-0.025941,0.026163,1
-0.017686,-0.026069,0.026087,1
-0.017388,-0.026193,0.026148,1
-0.017245,-0.026265,0.026322,1
-0.016782,-0.026438,0.026156,1
-0.016521,-0.026546,0.026202,1
-0.016247,-0.026657,0.026215,1
-0.015797,-0.026833,0.026118,1
-0.015535,-0.026937,0.026120,1
-0.015265,-0.027043,0.026097,1
-0.015103,-0.027108,0.026140,1
-0.014832,-0.027203,0.026054,1
-0.014422,-0.027365,0.026188,1
-0.014165,-0.027472,0.026307,1
-0.013885,-0.027559,0.026166,1
-0.013585,-0.027677,0.026285,1
-0.013290,-0.027781,0.026284,1
-0.013031,-0.027862,0.026196,1
-0.012792,-0.027975,0.026368,1
-0.012362,-0.028090,0.026185,1
-0.012019,-0.028217,0.026192,1
-0.012015,-0.028212,0.026166,1
-0.011528,-0.028400,0.026186,1
-0.011237,-0.028526,0.026240,1
-0.010992,-0.028609,0.026196,1
-0.010626,-0.028741,0.026182,1
-0.010364,-0.028839,0.026191,1
-0.010115,-0.028931,0.026197,1
-0.009742,-0.029073,0.026236,1
-0.009517,-0.029137,0.026201,1
-0.009149,-0.029246,0.026178,1
-0.008944,-0.029222,0.025886,1
-0.008585,-0.029419,0.026196,1
-0.008285,-0.029489,0.026160,1
-0.008068,-0.029551,0.026187,1
-0.007657,-0.029653,0.026199,1
-0.007414,-0.029727,0.026269,1
-0.007159,-0.029757,0.026209,1
-0.006780,-0.029812,0.026198,1
-0.006555,-0.029853,0.026223,1
-0.006242,-0.029926,0.026309,1
-0.005955,-0.029931,0.026234,1
-0.005664,-0.029941,0.026187,1
-0.005322,-0.029977,0.026214,1
-0.005041,-0.029978,0.026156,1
-0.004733,-0.030004,0.026170,1
-0.004488,-0.030064,0.026302,1
-0.004133,-0.030028,0.026115,1
-0.003877,-0.030096,0.026266,1
-0.003285,-0.030077,0.026077,1
-0.003169,-0.030135,0.026215,1
-0.002808,-0.030174,0.026239,1
-0.002533,-0.030170,0.026152,1
-0.002282,-0.030199,0.026163,1
-0.001999,-0.030244,0.026206,1
-0.001655,-0.030226,0.026051,1
-0.001167,-0.030331,0.026189,1
-0.000991,-0.030339,0.026161,1
-0.000673,-0.030393,0.026209,1
-0.000407,-0.030366,0.026046,1
-0.000078,-0.030432,0.026152,1
0.000088,-0.030491,0.026298,1
0.000358,-0.030477,0.026166,1
0.000808,-0.030497,0.026156,1
0.001047,-0.030511,0.026147,1
0.001355,-0.030501,0.026071,1
0.001749,-0.030522,0.026160,1
0.002012,-0.030497,0.026123,1
0.002130,-0.030516,0.026270,1
0.002667,-0.030443,0.026031,1
0.002865,-0.030436,0.026114,1
0.003166,-0.030394,0.026177,1
0.003473,-0.030336,0.026110,1
0.003698,-0.030287,0.026017,1
0.004011,-0.030240,0.026288,1
0.004275,-0.030150,0.026087,1
0.004535,-0.030070,0.026039,1
0.004839,-0.029963,0.026063,1
0.005196,-0.029827,0.026070,1
0.005498,-0.029700,0.026120,1
0.005692,-0.029615,0.026055,1
0.005829,-0.029562,0.026210,1
0.006270,-0.029350,0.026122,1
0.006556,-0.029210,0.026011,1
0.006792,-0.029109,0.026130,1
0.007097,-0.028960,0.026116,1
0.007381,-0.028829,0.026130,1
0.007639,-0.028719,0.026166,1
0.007947,-0.028576,0.026131,1
0.008282,-0.028443,0.026119,1
0.008517,-0.028347,0.026150,1
0.008864,-0.028230,0.026220,1
0.009070,-0.028126,0.026102,1
0.009443,-0.028013,0.026185,1
0.009783,-0.027874,0.026098,1
0.009950,-0.027854,0.026240,1
0.010110,-0.027777,0.026189,1
0.010695,-0.027574,0.026215,1
0.010888,-0.027484,0.026159,1
0.011021,-0.027479,0.026298,1
0.011436,-0.027280,0.026195,1
0.011477,-0.027294,0.026282,1
0.012086,-0.027044,0.026296,1
0.012112,-0.026993,0.026197,1
0.012414,-0.026886,0.026260,1
0.012727,-0.026711,0.026228,1
0.013105,-0.026470,0.026176,1
0.013177,-0.026457,0.026249,1
0.013395,-0.026368,0.026368,1
0.013615,-0.026178,0.026265,1
0.013901,-0.025966,0.026220,1
0.014128,-0.025830,0.026248,1
0.014400,-0.025642,0.026263,1
0.014734,-0.025357,0.026209,1
0.014762,-0.025365,0.026271,1
0.015120,-0.025061,0.026226,1
0.015341,-0.024896,0.026274,1
0.015502,-0.024741,0.026250,1
0.015706,-0.024491,0.026127,1
0.015935,-0.024270,0.026112,1
0.016159,-0.024074,0.026144,1
0.016368,-0.023912,0.026233,1
0.016545,-0.023733,0.026221,1
0.016817,-0.023538,0.026398,1
0.016970,-0.023292,0.026189,1
0.017241,-0.023041,0.026254,1
0.017385,-0.022898,0.026272,1
0.017594,-0.022643,0.026163,1
0.017871,-0.022396,0.026268,1
0.017972,-0.022236,0.026100,1
0.018294,-0.021924,0.026173,1
0.018438,-0.021778,0.026173,1
0.018669,-0.021579,0.026234,1
0.018789,-0.021437,0.026117,1
0.019167,-0.021085,0.026129,1
0.019335,-0.020964,0.026237,1
0.019508,-0.020770,0.026108,1
0.019761,-0.020557,0.026150,1
0.019894,-0.020428,0.026081,1
0.020169,-0.020230,0.026174,1
0.020517,-0.019967,0.026260,1
0.020692,-0.019780,0.026127,1
0.021060,-0.019505,0.026193,1
0.021188,-0.019376,0.026116,1
0.021347,-0.019186,0.025947,1
0.021659,-0.018991,0.026117,1
0.021838,-0.018804,0.026019,1
0.022084,-0.018648,0.026158,1
0.022274,-0.018461,0.026095,1
0.022498,-0.018262,0.026084,1
0.022680,-0.018090,0.026048,1
0.023002,-0.017832,0.026124,1
0.023176,-0.017736,0.026275,1
0.023310,-0.017549,0.026130,1
0.023502,-0.017401,0.026206,1
0.023912,-0.016931,0.026045,1
0.024011,-0.016896,0.026174,1
0.024231,-0.016661,0.026157,1
0.024536,-0.016483,0.026383,1
0.024538,-0.016420,0.026267,1
0.024883,-0.015995,0.026168,1
0.025074,-0.015746,0.026095,1
0.025273,-0.015595,0.026202,1
0.025483,-0.015379,0.026240,1
0.025682,-0.015148,0.026245,1
0.025808,-0.014925,0.026154,1
0.026027,-0.014676,0.026208,1
