x,y,z,blade_engaged
0.014869,0.027693,0.028691,1
0.014580,0.027773,0.028766,1
0.014200,0.027924,0.028566,1
0.014032,0.027955,0.028704,1
0.013702,0.028070,0.028601,1
0.013491,0.028125,0.028649,1
0.013088,0.028239,0.028666,1
0.012852,0.028294,0.028745,1
0.012539,0.028404,0.028581,1
0.012311,0.028456,0.028648,1
0.012029,0.028527,0.028676,1
0.011795,0.028599,0.028595,1
0.011476,0.028651,0.028768,1
0.011136,0.028728,0.028777,1
0.010846,0.028819,0.028607,1
0.010376,0.028917,0.028616,1
0.010376,0.028917,0.028617,1
0.010002,0.029002,0.028572,1
0.009759,0.029031,0.028685,1
0.009429,0.029116,0.028588,1
0.009248,0.029157,0.028577,1
0.008876,0.029218,0.028648,1
0.008632,0.029287,0.028559,1
0.008385,0.029359,0.028472,1
0.007992,0.029431,0.028508,1
0.007844,0.029429,0.028642,1
0.007508,0.029522,0.028573,1
0.007332,0.029569,0.028538,1
0.006952,0.029647,0.028560,1
0.006725,0.029687,0.028597,1
0.006362,0.029768,0.028605,1
0.006165,0.029846,0.028481,1
0.005915,0.029871,0.028576,1
0.005560,0.029942,0.028555,1
0.005330,0.029955,0.028652,1
0.004862,0.030056,0.028544,1
0.004673,0.030089,0.028500,1
0.004342,0.030127,0.028502,1
0.004113,0.030139,0.028502,1
0.003747,0.030182,0.028449,1
0.003683,0.030156,0.028559,1
0.003211,0.030207,0.028468,1
0.002892,0.030202,0.028518,1
0.002681,0.030205,0.028493,1
0.002453,0.030196,0.028500,1
0.002093,0.030184,0.028452,1
0.001911,0.030211,0.028317,1
0.001437,0.030115,0.028477,1
0.001099,0.030104,0.028377,1
0.001063,0.030073,0.028469,1
0.000623,0.030026,0.028446,1
0.000409,0.030040,0.028299,1
-0.000009,0.029934,0.028443,1
-0.000272,0.029926,0.028340,1
-0.000342,0.029882,0.028457,1
-0.000772,0.029878,0.028247,1
-0.001024,0.029803,0.028372,1
-0.001258,0.029750,0.028432,1
-0.001659,0.029736,0.028252,1
-0.001836,0.029670,0.028375,1
-0.002340,0.029580,0.028354,1
-0.002342,0.029584,0.028339,1
-0.002748,0.029509,0.028323,1
-0.002921,0.029477,0.028296,1
-0.003188,0.029400,0.028340,1
-0.003460,0.029346,0.028282,1
-0.003910,0.029192,0.028415,1
-0.004115,0.029211,0.028159,1
-0.004200,0.029134,0.028336,1
-0.004657,0.029025,0.028234,1
-0.004711,0.028976,0.028345,1
-0.005255,0.028856,0.028155,1
-0.005342,0.028794,0.028279,1
-0.005752,0.028703,0.028098,1
-0.005916,0.028613,0.028221,1
-0.006137,0.028550,0.028156,1
-0.006352,0.028499,0.028044,1
-0.006734,0.028342,0.028131,1
-0.006969,0.028239,0.028205,1
-0.007187,0.028173,0.028152,1
-0.007520,0.028040,0.028215,1
-0.007708,0.027980,0.028187,1
-0.008010,0.027884,0.028119,1
-0.008219,0.027784,0.028219,1
-0.008449,0.027681,0.028287,1
-0.008679,0.027577,0.028354,1
-0.009234,0.027391,0.028180,1
-0.009244,0.027395,0.028138,1
-0.009626,0.027227,0.028160,1
-0.009866,0.027162,0.027954,1
-0.010037,0.027052,0.028124,1
-0.010165,0.026977,0.028205,1
-0.010469,0.026856,0.028095,1
-0.010785,0.026670,0.028250,1
-0.010983,0.026603,0.028086,1
-0.011217,0.026460,0.028194,1
-0.011509,0.026337,0.028052,1
-0.011636,0.026234,0.028229,1
-0.012000,0.026073,0.028050,1
-0.012184,0.025970,0.028050,1
-0.012397,0.025859,0.027987,1
-0.012677,0.025690,0.028000,1
-0.012929,0.025517,0.028094,1
-0.013071,0.025461,0.027960,1
-0.013285,0.025314,0.028020,1
-0.013609,0.025091,0.028111,1
-0.013805,0.024994,0.028003,1
-0.013969,0.024866,0.028100,1
-0.014399,0.024623,0.027992,1
-0.014402,0.024625,0.027980,1
-0.014803,0.024407,0.027872,1
-0.014948,0.024290,0.027981,1
-0.015195,0.024143,0.027969,1
-0.015515,0.023999,0.027802,1
-0.015677,0.023874,0.027913,1
-0.015888,0.023746,0.027934,1
-0.016122,0.023624,0.027889,1
-0.016275,0.023500,0.028015,1
-0.016657,0.023345,0.027811,1
-0.016845,0.023213,0.027906,1
-0.017053,0.023116,0.027833,1
-0.017179,0.023034,0.027871,1
-0.017594,0.022769,0.027929,1
-0.017785,0.022606,0.028123,1
-0.018024,0.022532,0.027888,1
-0.018232,0.022354,0.028092,1
-0.018498,0.022256,0.027876,1
-0.018733,0.022120,0.027857,1
-0.018984,0.021982,0.027775,1
-0.019159,0.021843,0.027855,1
-0.019499,0.021616,0.027828,1
-0.019605,0.021486,0.028002,1
-0.019877,0.021333,0.027833,1
-0.020285,0.021049,0.027761,1
-0.020292,0.021022,0.027830,1
-0.020572,0.020799,0.027840,1
-0.020822,0.020642,0.027718,1
-0.020968,0.020495,0.027836,1
-0.021201,0.020305,0.027852,1
-0.021384,0.020143,0.027891,1
-0.021628,0.019965,0.027777,1
-0.021709,0.019930,0.027647,1
-0.022243,0.019481,0.027646,1
-0.022288,0.019415,0.027766,1
-0.022592,0.019156,0.027736,1
-0.022739,0.019013,0.027790,1
-0.022920,0.018894,0.027612,1
-0.023224,0.018590,0.027655,1
-0.023273,0.018509,0.027782,1
-0.023568,0.018220,0.027716,1
-0.023735,0.018039,0.027675,1
-0.023885,0.017841,0.027751,1
-0.024057,0.017638,0.027711,1
-0.024238,0.017372,0.027684,1
-0.024318,0.017267,0.027636,1
-0.024480,0.016929,0.027828,1
-0.024662,0.016649,0.027778,1
-0.024806,0.016445,0.027686,1
-0.024886,0.016346,0.027596,1
-0.025088,0.015943,0.027679,1
-0.025221,0.015717,0.027642,1
-0.025358,0.015472,0.027628,1
-0.025485,0.015224,0.027659,1
-0.025579,0.015008,0.027757,1
-0.025735,0.014791,0.027610,1
-0.025938,0.014443,0.027570,1
-0.026035,0.014240,0.027626,1
-0.026171,0.014015,0.027586,1
-0.026337,0.013733,0.027548,1
-0.026462,0.013482,0.027607,1
-0.026585,0.013282,0.027562,1
-0.026787,0.012959,0.027469,1
-0.026865,0.012768,0.027589,1
-0.026943,0.012577,0.027708,1
-0.027145,0.012234,0.027661,1
-0.027284,0.012021,0.027570,1
-0.027448,0.011676,0.027646,1
-0.027548,0.011545,0.027514,1
-0.027734,0.011141,0.027615,1
-0.027818,0.011019,0.027537,1
-0.027982,0.010678,0.027601,1
-0.028092,0.010504,0.027525,1
-0.028225,0.010217,0.027599,1
-0.028331,0.010085,0.027457,1
-0.028506,0.009748,0.027465,1
-0.028584,0.009542,0.027583,1
-0.028819,0.009168,0.027476,1
-0.028902,0.009022,0.027459,1
-0.029038,0.008646,0.027635,1
-0.029185,0.008471,0.027462,1
-0.029304,0.008223,0.027489,1
-0.029443,0.007962,0.027478,1
-0.029584,0.007709,0.027447,1
-0.029739,0.007399,0.027457,1
-0.029852,0.007172,0.027441,1
-0.029978,0.006922,0.027410,1
-0.030112,0.006710,0.027299,1
-0.030197,0.006402,0.027467,1
-0.030337,0.006126,0.027405,1
-0.030481,0.005743,0.027464,1
-0.030585,0.005523,0.027395,1
-0.030664,0.005283,0.027391,1
-0.030771,0.004979,0.027396,1
-0.030864,0.004702,0.027389,1
-0.030957,0.004390,0.027410,1
-0.031027,0.004151,0.027390,1
-0.031076,0.003907,0.027420,1
-0.031156,0.003567,0.027371,1
-0.031192,0.003211,0.027621,1
-0.031272,0.002957,0.027373,1
-0.031306,0.002650,0.027512,1
-0.031365,0.002392,0.027359,1
-0.031401,0.002087,0.027384,1
-0.031442,0.001809,0.027309,1
-0.031469,0.001579,0.027314,1
-0.031515,0.001201,0.027275,1
-0.031541,0.000909,0.027315,1
-0.031568,0.000586,0.027314,1
-0.031586,0.000397,0.027240,1
-0.031621,-0.000094,0.027280,1
-0.031636,-0.000370,0.027375,1
-0.031652,-0.000488,0.027225,1
-0.031679,-0.000943,0.027354,1
-0.031697,-0.001100,0.027200,1
-0.031717,-0.001527,0.027319,1
-0.031733,-0.001779,0.027275,1
-0.031762,-0.002063,0.027023,1
-0.031762,-0.002509,0.027366,1
-0.031776,-0.002653,0.027211,1
-0.031790,-0.003063,0.027229,1
-0.031789,-0.003432,0.027347,1
-0.031799,-0.003560,0.027193,1
-0.031802,-0.003913,0.027110,1
-0.031794,-0.004219,0.027224,1
-0.031790,-0.004535,0.027133,1
-0.031775,-0.004832,0.027183,1
-0.031761,-0.005126,0.027201,1
-0.031748,-0.005396,0.027097,1
-0.031728,-0.005649,0.027160,1
-0.031695,-0.005971,0.027254,1
-0.031661,-0.006399,0.027196,1
-0.031648,-0.006665,0.026968,1
-0.031590,-0.007023,0.027272,1
-0.031570,-0.007246,0.027131,1
-0.031528,-0.007550,0.027173,1
-0.031451,-0.008052,0.027253,1
-0.031445,-0.008129,0.027115,1
-0.031399,-0.008407,0.027171,1
-0.031322,-0.008890,0.027194,1
-0.031298,-0.009043,0.027163,1
-0.031217,-0.009482,0.027153,1
-0.031173,-0.009754,0.026958,1
-0.031108,-0.010040,0.027135,1
-0.031047,-0.010300,0.027075,1
-0.030969,-0.010611,0.027105,1
-0.030939,-0.010707,0.027208,1
-0.030821,-0.011141,0.027086,1
-0.030710,-0.011489,0.027108,1
-0.030664,-0.011622,0.027147,1
-0.030520,-0.012054,0.027070,1
-0.030421,-0.012334,0.027012,1
-0.030331,-0.012590,0.026891,1
-0.030157,-0.013003,0.027282,1
-0.030057,-0.013268,0.027187,1
-0.029955,-0.013526,0.027092,1
-0.029851,-0.013783,0.026988,1
-0.029728,-0.014063,0.027037,1
-0.029605,-0.014363,0.026907,1
-0.029465,-0.014650,0.027011,1
-0.029339,-0.014925,0.026894,1
-0.029236,-0.015129,0.026977,1
-0.029053,-0.015471,0.026941,1
-0.028902,-0.015725,0.026963,1
-0.028769,-0.015944,0.027022,1
-0.028595,-0.016232,0.026987,1
-0.028406,-0.016529,0.026967,1
-0.028253,-0.016771,0.026939,1
-0.028035,-0.017112,0.026899,1
-0.027969,-0.017210,0.027048,1
-0.027794,-0.017483,0.026928,1
-0.027565,-0.017837,0.026659,1
-0.027356,-0.018141,0.026818,1
-0.027263,-0.018275,0.026852,1
-0.027033,-0.018593,0.026930,1
-0.026829,-0.018868,0.026996,1
-0.026698,-0.019044,0.026945,1
-0.026440,-0.019381,0.026915,1
-0.026262,-0.019602,0.026903,1
-0.026087,-0.019809,0.026867,1
-0.025947,-0.019974,0.026796,1
-0.025651,-0.020297,0.026907,1
-0.025431,-0.020532,0.026862,1
-0.025185,-0.020784,0.026970,1
-0.025030,-0.020949,0.026836,1
-0.024852,-0.021123,0.026957,1
-0.024583,-0.021386,0.026985,1
-0.024362,-0.021599,0.026878,1
-0.024115,-0.021823,0.026755,1
-0.023914,-0.021983,0.026871,1
-0.023781,-0.022083,0.026985,1
-0.023414,-0.022382,0.026822,1
-0.023205,-0.022533,0.026937,1
-0.022718,-0.022895,0.026797,1
-0.022631,-0.022959,0.026753,1
-0.022462,-0.023068,0.026900,1
-0.022056,-0.023345,0.026652,1
-0.021888,-0.023451,0.026768,1
-0.021629,-0.023615,0.026785,1
-0.021366,-0.023773,0.026822,1
-0.021081,-0.023941,0.026799,1
-0.020799,-0.024111,0.026769,1
-0.020524,-0.024250,0.026691,1
-0.020261,-0.024383,0.026758,1
-0.020004,-0.024511,0.026842,1
-0.019650,-0.024666,0.026694,1
-0.019423,-0.024764,0.026723,1
-0.019047,-0.024921,0.026659,1
-0.018967,-0.024961,0.026794,1
-0.018404,-0.025197,0.026692,1
-0.018401,-0.025199,0.026707,1
-0.017970,-0.025371,0.026689,1
-0.017971,-0.025371,0.026708,1
-0.017436,-0.025573,0.026675,1
-0.017109,-0.025697,0.026587,1
-0.016941,-0.025771,0.026726,1
-0.016607,-0.025896,0.026663,1
-0.016157,-0.026068,0.026563,1
-0.016122,-0.026090,0.026660,1
-0.015756,-0.026233,0.026636,1
-0.015536,-0.026321,0.026615,1
-0.015249,-0.026441,0.026670,1
-0.015030,-0.026520,0.026554,1
-0.014780,-0.026628,0.026593,1
-0.014453,-0.026744,0.026433,1
-0.014179,-0.026869,0.026543,1
-0.013874,-0.026996,0.026563,1
-0.013617,-0.027103,0.026627,1
-0.013469,-0.027141,0.026487,1
-0.013224,-0.027254,0.026546,1
-0.012872,-0.027387,0.026501,1
-0.012666,-0.027490,0.026597,1
-0.012462,-0.027554,0.026503,1
-0.012114,-0.027698,0.026512,1
-0.011934,-0.027799,0.026623,1
-0.011511,-0.027965,0.026582,1
-0.011341,-0.028004,0.026444,1
-0.010947,-0.028184,0.026530,1
-0.010720,-0.028229,0.026343,1
-0.010568,-0.028322,0.026472,1
-0.010287,-0.028411,0.026404,1
-0.009956,-0.028509,0.026344,1
-0.009659,-0.028619,0.026382,1
-0.009497,-0.028662,0.026343,1
-0.009200,-0.028801,0.026519,1
-0.008876,-0.028871,0.026386,1
-0.008707,-0.028977,0.026607,1
-0.008475,-0.028960,0.026244,1
-0.008038,-0.029103,0.026303,1
-0.007893,-0.029172,0.026422,1
-0.007467,-0.029266,0.026410,1
-0.007233,-0.029304,0.026345,1
-0.006939,-0.029398,0.026479,1
-0.006628,-0.029396,0.026272,1
-0.006403,-0.029435,0.026296,1
-0.006143,-0.029478,0.026290,1
-0.005783,-0.029537,0.026389,1
-0.005504,-0.029531,0.026270,1
-0.005374,-0.029581,0.026417,1
-0.005068,-0.029572,0.026281,1
-0.004718,-0.029610,0.026321,1
-0.004276,-0.029580,0.026108,1
-0.004097,-0.029631,0.026226,1
-0.003884,-0.029684,0.026335,1
-0.003540,-0.029724,0.026362,1
-0.003326,-0.029743,0.026355,1
-0.003033,-0.029736,0.026255,1
-0.002759,-0.029779,0.026292,1
-0.002397,-0.029815,0.026285,1
-0.002334,-0.029783,0.026177,1
-0.001899,-0.029868,0.026270,1
-0.001672,-0.029916,0.026335,1
-0.001422,-0.029916,0.026260,1
-0.000916,-0.029894,0.026060,1
-0.000760,-0.029955,0.026189,1
-0.000630,-0.030005,0.026295,1
-0.000080,-0.029991,0.026138,1
0.000074,-0.030059,0.026320,1
0.000522,-0.029999,0.026085,1
0.000629,-0.030041,0.026213,1
0.000727,-0.030025,0.026141,1
0.001269,-0.030027,0.026190,1
0.001400,-0.030017,0.026157,1
0.001762,-0.030028,0.026325,1
0.002064,-0.030005,0.026349,1
0.002336,-0.029949,0.026217,1
0.002675,-0.029874,0.026157,1
0.002918,-0.029850,0.026216,1
0.003194,-0.029792,0.026222,1
0.003468,-0.029726,0.026216,1
0.003750,-0.029664,0.026311,1
0.004023,-0.029589,0.026209,1
0.004299,-0.029494,0.026248,1
0.004562,-0.029402,0.026216,1
0.004824,-0.029310,0.026177,1
0.005080,-0.029222,0.026200,1
0.005345,-0.029115,0.026237,1
0.005587,-0.029021,0.026312,1
0.005876,-0.028890,0.026168,1
0.006161,-0.028765,0.026196,1
0.006333,-0.028678,0.026066,1
0.006632,-0.028562,0.026182,1
0.006969,-0.028406,0.026139,1
0.006970,-0.028407,0.026155,1
0.007468,-0.028184,0.026089,1
0.007685,-0.028099,0.026133,1
0.007962,-0.028010,0.026224,1
0.008109,-0.027928,0.026079,1
0.008492,-0.027801,0.026089,1
0.008737,-0.027723,0.026136,1
0.009000,-0.027658,0.026206,1
0.009127,-0.027580,0.026057,1
0.009448,-0.027497,0.026117,1
0.009689,-0.027398,0.026061,1
0.009996,-0.027349,0.026218,1
0.010277,-0.027209,0.026071,1
0.010628,-0.027057,0.025997,1
0.010725,-0.027058,0.026119,1
0.011045,-0.026924,0.026085,1
0.011142,-0.026845,0.025953,1
0.011539,-0.026728,0.026071,1
0.011738,-0.026639,0.026048,1
0.012058,-0.026514,0.026069,1
0.012281,-0.026426,0.026095,1
0.012508,-0.026296,0.026046,1
0.012829,-0.026144,0.026104,1
0.012932,-0.026032,0.025973,1
0.013193,-0.025836,0.025909,1
0.013468,-0.025715,0.026046,1
0.013623,-0.025632,0.026096,1
0.013923,-0.025380,0.025989,1
0.014140,-0.025249,0.026033,1
0.014297,-0.025082,0.025932,1
0.014454,-0.024915,0.025830,1
0.014893,-0.024707,0.026133,1
0.015001,-0.024591,0.026073,1
0.015210,-0.024380,0.026007,1
0.015355,-0.024224,0.025963,1
0.015572,-0.023970,0.025870,1
0.015798,-0.023817,0.026006,1
0.015977,-0.023641,0.026008,1
0.016259,-0.023365,0.026020,1
0.016258,-0.023327,0.025941,1
0.016597,-0.023070,0.026141,1
0.016795,-0.022735,0.025877,1
0.016899,-0.022682,0.026001,1
0.017145,-0.022507,0.026189,1
0.017356,-0.022140,0.025872,1
0.017439,-0.022102,0.025989,1
0.017588,-0.021921,0.025922,1
0.017849,-0.021648,0.025957,1
0.018134,-0.021350,0.025925,1
0.018249,-0.021251,0.025939,1
0.018298,-0.021157,0.025812,1
0.018656,-0.020826,0.025830,1
0.018847,-0.020688,0.025938,1
0.019017,-0.020577,0.026044,1
0.019195,-0.020370,0.025910,1
0.019353,-0.020211,0.025855,1
0.019617,-0.020057,0.026046,1
0.019861,-0.019803,0.025891,1
0.019859,-0.019801,0.025880,1
0.020256,-0.019478,0.025879,1
0.020579,-0.019203,0.025843,1
0.020603,-0.019207,0.025901,1
0.020951,-0.018906,0.025841,1
0.021095,-0.018773,0.025805,1
0.021310,-0.018608,0.025828,1
0.021523,-0.018447,0.025868,1
0.021745,-0.018268,0.025881,1
0.021916,-0.018090,0.025795,1
0.022141,-0.017930,0.025879,1
0.022376,-0.017718,0.025863,1
0.022588,-0.017574,0.025965,1
0.022764,-0.017362,0.025834,1
0.022987,-0.017181,0.025893,1
0.023161,-0.016994,0.025831,1
0.023355,-0.016793,0.025796,1
0.023542,-0.016594,0.025749,1
0.023769,-0.016423,0.025836,1
0.023928,-0.016190,0.025688,1
0.024146,-0.016061,0.025841,1
0.024364,-0.015828,0.025826,1
0.024449,-0.015744,0.025834,1
0.024829,-0.015337,0.025838,1
0.024970,-0.015129,0.025749,1
0.025089,-0.015077,0.025874,1
0.025320,-0.014776,0.025818,1
0.025467,-0.014581,0.025812,1
0.025540,-0.014546,0.025886,1
0.025760,-0.014185,0.025822,1
0.025919,-0.013929,0.025777,1
0.026249,-0.013552,0.025900,1
0.026247,-0.013456,0.025783,1
0.026365,-0.013177,0.025659,1
0.026526,-0.012942,0.025663,1
0.026690,-0.012827,0.025813,1
0.026905,-0.012501,0.025797,1
0.027031,-0.012283,0.025772,1
0.027162,-0.012039,0.025756,1
0.027318,-0.011769,0.025742,1
0.027502,-0.011479,0.025767,1
0.027564,-0.011332,0.025714,1
0.027821,-0.010940,0.025742,1
0.027950,-0.010772,0.025783,1
0.027977,-0.010602,0.025653,1
0.028194,-0.010289,0.025731,1
0.028322,-0.010069,0.025746,1
0.028407,-0.009840,0.025654,1
0.028618,-0.009540,0.025751,1
0.028709,-0.009291,0.025691,1
0.028791,-0.009034,0.025614,1
0.028913,-0.008792,0.025665,1
0.029039,-0.008482,0.025630,1
0.029152,-0.008262,0.025689,1
0.029271,-0.008027,0.025769,1
0.029327,-0.007725,0.025592,1
0.029491,-0.007420,0.025741,1
0.029573,-0.007158,0.025711,1
0.029637,-0.006856,0.025579,1
0.029732,-0.006599,0.025594,1
0.029792,-0.006344,0.025501,1
0.029894,-0.006045,0.025511,1
0.029990,-0.005787,0.025558,1
0.030079,-0.005508,0.025573,1
0.030127,-0.005294,0.025507,1
0.030256,-0.004842,0.025496,1
0.030300,-0.004651,0.025460,1
0.030382,-0.004390,0.025500,1
0.030474,-0.004133,0.025599,1
0.030578,-0.003676,0.025543,1
0.030566,-0.003619,0.025430,1
0.030693,-0.003225,0.025557,1
0.030722,-0.002979,0.025427,1
0.030817,-0.002696,0.025575,1
0.030875,-0.002383,0.025554,1
0.030898,-0.002114,0.025427,1
0.030920,-0.001896,0.025354,1
0.031005,-0.001381,0.025366,1
0.031058,-0.001174,0.025466,1
0.031049,-0.001023,0.025317,1
0.031113,-0.000680,0.025389,1
0.031177,-0.000286,0.025445,1
0.031165,-0.000141,0.025295,1
0.031193,0.000254,0.025200,1
0.031235,0.000543,0.025240,1
0.031264,0.000729,0.025277,1
0.031346,0.001256,0.025426,1
0.031346,0.001401,0.025377,1
0.031362,0.001700,0.025362,1
0.031370,0.001993,0.025315,1
0.031364,0.002265,0.025224,1
0.031386,0.002480,0.025302,1
0.031400,0.002958,0.025343,1
0.031379,0.003177,0.025230,1
0.031379,0.003476,0.025250,1
0.031378,0.003774,0.025270,1
0.031357,0.004061,0.025233,1
0.031334,0.004355,0.025189,1
0.031330,0.004656,0.025247,1
0.031282,0.004952,0.025136,1
0.031267,0.005281,0.025195,1
0.031237,0.005683,0.025247,1
0.031222,0.005696,0.025179,1
0.031145,0.006320,0.025178,1
0.031134,0.006457,0.025201,1
0.031104,0.006766,0.025267,1
0.031050,0.006977,0.025125,1
0.031010,0.007410,0.025234,1
0.030968,0.007635,0.025164,1
0.030925,0.007989,0.025181,1
0.030890,0.008082,0.025037,1
0.030843,0.008622,0.025239,1
0.030797,0.008853,0.025121,1
0.030752,0.009107,0.025005,1
0.030703,0.009426,0.024914,1
0.030677,0.009739,0.025081,1
0.030635,0.010038,0.025111,1
0.030583,0.010455,0.025145,1
0.030555,0.010595,0.024989,1
0.030492,0.011003,0.025052,1
0.030428,0.011457,0.025060,1
0.030428,0.011458,0.025042,1
0.030349,0.011930,0.025059,1
0.030296,0.012214,0.025051,1
0.030219,0.012636,0.025021,1
0.030162,0.012893,0.025110,1
0.030123,0.013097,0.025023,1
0.030044,0.013456,0.025004,1
0.029971,0.013754,0.024997,1
0.029892,0.014027,0.025098,1
0.029796,0.014385,0.025079,1
0.029725,0.014670,0.024996,1
0.029641,0.014970,0.024950,1
0.029544,0.015269,0.024968,1
0.029446,0.015567,0.024985,1
0.029338,0.015856,0.025030,1
0.029220,0.016200,0.024994,1
0.029184,0.016354,0.024836,1
0.028980,0.016812,0.024988,1
0.028870,0.017098,0.024897,1
0.028718,0.017390,0.025017,1
0.028651,0.017575,0.024862,1
0.028456,0.017976,0.024828,1
0.028336,0.018169,0.024967,1
0.028222,0.018406,0.024870,1
0.028023,0.018753,0.024933,1
0.027876,0.018977,0.025024,1
0.027695,0.019296,0.024907,1
0.027424,0.019659,0.025046,1
0.027362,0.019779,0.024907,1
0.027125,0.020084,0.024904,1
0.026971,0.020245,0.024973,1
0.026664,0.020589,0.024904,1
0.026321,0.020927,0.024835,1
0.026256,0.020955,0.024963,1
0.025832,0.021306,0.024876,1
0.025567,0.021469,0.024992,1
0.025378,0.021624,0.024852,1
0.025095,0.021818,0.024807,1
0.024878,0.021949,0.024861,1
0.024453,0.022221,0.024859,1
0.024448,0.022222,0.024872,1
0.023983,0.022553,0.024785,1
0.023819,0.022633,0.024930,1
0.023552,0.022834,0.024867,1
0.023219,0.023104,0.024785,1
0.023136,0.023167,0.024786,1
0.022746,0.023445,0.024887,1
0.022506,0.023677,0.024772,1
0.022424,0.023703,0.024900,1
0.022142,0.023963,0.024827,1
0.021870,0.024224,0.024760,1
0.021673,0.024397,0.024759,1
0.021431,0.024587,0.024815,1
0.021259,0.024737,0.024812,1
0.021030,0.024972,0.024712,1
0.020772,0.025159,0.024802,1
0.020418,0.025449,0.024836,1
0.020296,0.025546,0.024851,1
0.019965,0.025836,0.024785,1
0.019728,0.025999,0.024865,1
0.019632,0.026102,0.024787,1
0.019343,0.026332,0.024749,1
0.019029,0.026577,0.024687,1
0.018665,0.026807,0.024747,1
0.018507,0.026944,0.024626,1
0.018288,0.027048,0.024749,1
0.018052,0.027203,0.024713,1
0.017809,0.027347,0.024664,1
0.017364,0.027571,0.024661,1
0.017163,0.027659,0.024685,1
0.016862,0.027792,0.024717,1
0.016634,0.027915,0.024605,1
0.016303,0.028028,0.024684,1
0.016007,0.028162,0.024603,1
0.015803,0.028210,0.024712,1
0.015452,0.028369,0.024584,1
0.015219,0.028412,0.024721,1
0.014631,0.028645,0.024585,1
0.014599,0.028633,0.024663,1
0.014307,0.028781,0.024463,1
0.013949,0.028808,0.024743,1
0.013677,0.028913,0.024665,1
0.013424,0.028999,0.024628,1
0.013114,0.029103,0.024583,1
0.012780,0.029186,0.024626,1
0.012562,0.029279,0.024523,1
0.012249,0.029344,0.024596,1
0.011974,0.029415,0.024609,1
0.011658,0.029521,0.024533,1
0.011438,0.029554,0.024616,1
0.010964,0.029682,0.024589,1
0.010786,0.029736,0.024545,1
0.010436,0.029809,0.024573,1
0.010125,0.029920,0.024436,1
0.009954,0.029917,0.024573,1
0.009620,0.029993,0.024550,1
0.009298,0.030088,0.024456,1
0.009113,0.030088,0.024593,1
0.008671,0.030228,0.024410,1
0.008500,0.030220,0.024566,1
0.008130,0.030319,0.024473,1
0.007881,0.030358,0.024512,1
0.007713,0.030400,0.024480,1
0.007342,0.030471,0.024471,1
0.007016,0.030533,0.024461,1
0.006858,0.030569,0.024400,1
0.006443,0.030599,0.024581,1
0.006218,0.030649,0.024504,1
0.005849,0.030705,0.024443,1
0.005524,0.030751,0.024417,1
0.005254,0.030789,0.024335,1
0.004967,0.030811,0.024372,1
0.004743,0.030838,0.024276,1
0.004295,0.030853,0.024401,1
0.004022,0.030871,0.024350,1
0.003735,0.030873,0.024406,1
0.003483,0.030880,0.024376,1
0.003166,0.030880,0.024379,1
0.002817,0.030885,0.024300,1
0.002696,0.030868,0.024440,1
0.002428,0.030874,0.024333,1
0.001971,0.030845,0.024434,1
0.001701,0.030846,0.024329,1
0.001443,0.030838,0.024250,1
0.000982,0.030794,0.024390,1
0.000942,0.030802,0.024286,1
0.000552,0.030767,0.024320,1
0.000265,0.030743,0.024315,1
-0.000012,0.030722,0.024302,1
-0.000302,0.030692,0.024310,1
-0.000579,0.030658,0.024322,1
-0.000996,0.030609,0.024366,1
-0.001189,0.030601,0.024247,1
-0.001473,0.030559,0.024290,1
-0.001806,0.030498,0.024372,1
-0.001979,0.030495,0.024236,1
-0.002265,0.030406,0.024455,1
-0.002534,0.030389,0.024309,1
-0.002924,0.030311,0.024332,1
-0.003123,0.030298,0.024202,1
-0.003453,0.030206,0.024305,1
-0.003581,0.030149,0.024442,1
-0.003936,0.030110,0.024258,1
-0.004266,0.030010,0.024321,1
-0.004589,0.029902,0.024401,1
-0.004887,0.029842,0.024286,1
-0.005154,0.029763,0.024275,1
-0.005470,0.029674,0.024203,1
-0.005788,0.029560,0.024241,1
-0.005902,0.029522,0.024237,1
-0.006246,0.029389,0.024268,1
-0.006500,0.029316,0.024201,1
-0.006732,0.029202,0.024309,1
-0.007084,0.029088,0.024246,1
-0.007382,0.028953,0.024324,1
-0.007523,0.028936,0.024187,1
-0.007849,0.028823,0.024128,1
-0.008106,0.028719,0.024138,1
-0.008248,0.028624,0.024288,1
-0.008607,0.028496,0.024206,1
-0.008897,0.028380,0.024186,1
-0.009204,0.028236,0.024227,1
-0.009260,0.028237,0.024121,1
-0.009726,0.027990,0.024267,1
-0.009876,0.027951,0.024130,1
-0.010224,0.027791,0.024103,1
-0.010350,0.027700,0.024235,1
-0.010585,0.027603,0.024136,1
-0.010930,0.027449,0.024031,1
-0.011208,0.027283,0.024103,1
-0.011387,0.027179,0.024118,1
-0.011656,0.027027,0.024102,1
-0.011887,0.026897,0.024101,1
-0.012228,0.026698,0.024121,1
-0.012392,0.026588,0.024191,1
-0.012573,0.026490,0.024138,1
-0.012823,0.026329,0.024200,1
-0.013023,0.026228,0.024063,1
-0.013405,0.025997,0.024032,1
-0.013406,0.025996,0.024037,1
-0.013791,0.025739,0.024170,1
-0.014209,0.025490,0.024032,1
-0.014215,0.025490,0.023996,1
-0.014615,0.025239,0.023972,1
-0.014708,0.025178,0.023986,1
-0.014914,0.025036,0.024144,1
-0.015142,0.024895,0.024142,1
-0.015405,0.024741,0.024047,1
